state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed
9,1,18850,Darientown,10,0.01,0.54,0.01,0.96,0.12,0.03,0.3,0.29,0.19,0.42,0.03,1,1,0.72,0.42,0.92,0.38,0.06,0.47,1,1,1,0.36,0.43,0.8,1,1,0,0.03,0.06,0.08,0.98,0.15
37,NA,NA,Wilmingtoncity,10,0.07,0.29,0.66,0.47,0.03,0.01,0.55,0.58,0.49,0.53,0.09,1,0.15,0.44,0.22,0.33,0.56,0.51,0.45,0.2,0.24,0.32,0.17,0.14,0.44,0.29,0.24,0.11,0.59,0.33,0.46,0.32,0.38
9,9,53890,NorthBranfordtown,10,0,0.57,0.02,0.97,0.03,0.01,0.36,0.4,0.24,0.3,0.02,0.79,0.65,0.76,0.48,0.73,0.37,0.14,0.5,0.58,0.49,0.47,0.66,0.24,0.61,0,0.6,0,0.04,0.13,0.25,0.4,0.12
6,NA,NA,Woodlandcity,10,0.05,0.52,0.02,0.66,0.19,0.48,0.4,0.48,0.28,0.34,0,0,0.33,0.57,0.55,0.41,0.39,0.5,0.4,0.34,0.3,0.33,0.21,0.22,0.23,0.27,0.33,0.03,0.24,0.37,0.41,0.26,0.51
53,NA,NA,DesMoinescity,10,0.01,0.33,0.07,0.84,0.32,0.05,0.28,0.5,0.28,0.47,0.03,1,0.34,0.69,0,0.54,0.35,0.23,0.54,0.36,0.4,0.4,0.3,0.21,0.23,0.62,0.43,0.01,0.18,0.13,0.22,0.31,0.23
6,NA,NA,ElCerritocity,10,0.02,0.26,0.18,0.48,1,0.12,0.18,0.3,0.18,0.75,0.04,1,0.46,0.38,0.28,0.75,0.6,0.26,0.88,0.5,0.57,0.63,0.41,0.17,0.42,0.41,0.54,0.01,0.12,0.12,0.16,0.76,0.18
28,NA,NA,Greenvillecity,10,0.06,0.59,1,0.08,0.02,0.01,0.55,0.51,0.33,0.38,0,0,0.11,0.39,0.19,0.17,0.55,0.91,0.3,0.14,0.13,0.31,0.14,0.04,0.27,0.22,0.18,0.13,0.85,0.64,0.68,0.24,0.87
29,NA,NA,Moberlycity,10,0,0.34,0.14,0.88,0.03,0.01,0.43,0.45,0.3,0.63,0,0,0.15,0.33,0.72,0.45,0.69,0.31,0.33,0.19,0.18,0.18,0.16,0.25,0.14,0,0.22,0.02,0.48,0.51,0.55,0.21,0.56
25,9,38400,Marbleheadtown,10,0.02,0.32,0.01,0.98,0.05,0.01,0.23,0.3,0.17,0.47,0.03,1,0.69,0.6,0.32,0.75,0.42,0.11,0.46,0.75,0.88,0.85,0.74,0,0.27,0.02,0.78,0.01,0.07,0.04,0.04,0.88,0.16
29,NA,NA,Springfieldcity,10,0.21,0.33,0.05,0.94,0.05,0.02,0.59,0.64,0.57,0.48,0.22,1,0.16,0.5,0.33,0.46,0.53,0.34,0.41,0.2,0.23,0.22,0.19,0.18,0.25,0.22,0.29,0.21,0.47,0.3,0.39,0.32,0.34
34,31,60090,PomptonLakesborough,10,0,0.45,0.01,0.96,0.09,0.05,0.3,0.41,0.23,0.45,0.02,1,0.61,0.73,0.21,0.67,0.47,0.16,0.57,0.59,0.49,0.47,0.32,0,0.62,0.42,0.59,0,0.04,0.24,0.34,0.37,0.18
1,NA,NA,Hoovercity,10,0.05,0.35,0.06,0.93,0.07,0.01,0.33,0.46,0.26,0.31,0.06,1,0.55,0.78,0.28,0.72,0.29,0.04,0.4,0.58,0.58,0.57,0.41,0.05,0.36,0.42,0.83,0.01,0.07,0.03,0.07,0.75,0.09
6,NA,NA,Irvinecity,10,0.16,0.48,0.04,0.67,1,0.11,0.53,0.59,0.44,0.15,0.17,1,0.74,0.81,0.17,0.66,0.13,0.1,0.15,0.75,0.69,0.76,0.39,0.28,0.38,0.39,0.62,0.06,0.16,0.04,0.05,0.87,0.16
49,NA,NA,Clearfieldcity,10,0.02,0.87,0.09,0.79,0.25,0.15,0.7,0.69,0.51,0.15,0.03,1,0.25,0.75,0.44,0.39,0.21,0.29,0.57,0.22,0.12,0.12,0.15,0.03,0.15,0.2,0.24,0.03,0.46,0.12,0.21,0.18,0.4
48,NA,NA,Andrewscity,10,0,0.61,0.05,0.6,0.07,0.63,0.52,0.51,0.3,0.33,0,0,0.24,0.6,0.62,0.3,0.44,0.29,0.42,0.23,0.18,0.21,0.28,0.2,0.17,0.18,0.2,0.01,0.42,0.63,0.68,0.14,0.45
12,NA,NA,DeLandcity,10,0.01,0.34,0.43,0.64,0.02,0.07,0.53,0.52,0.46,0.8,0,0,0.14,0.16,0.39,0.46,0.86,0.29,0.76,0.17,0.19,0.22,0.15,0.1,0.15,0.24,0.26,0.03,0.54,0.3,0.47,0.29,0.48
34,27,29550,Hanovertownship,10,0,0.64,0.02,0.89,0.38,0.04,0.39,0.39,0.29,0.46,0.02,1,0.81,0.74,0.2,0.87,0.51,0.11,0.62,0.74,0.6,0.59,0.61,0.64,0.41,1,0.63,0,0.02,0.21,0.25,0.56,0.13
38,17,84780,WestFargocity,10,0,0.5,0,0.98,0.01,0.01,0.49,0.54,0.31,0.15,0.02,1,0.3,0.81,0.58,0.42,0.26,0.17,0.16,0.29,0.21,0.2,0.02,0.15,0.02,0.31,0.43,0.01,0.19,0.25,0.23,0.23,0.22
25,27,26430,Graftontown,10,0,0.47,0.03,0.96,0.07,0.02,0.41,0.5,0.32,0.38,0.02,0.73,0.51,0.7,0.2,0.52,0.45,0.18,0.5,0.49,0.42,0.41,0.19,0.05,0.33,0.48,0.23,0.01,0.12,0.22,0.29,0.39,0.38
34,31,57000,Patersoncity,10,0.21,0.73,0.7,0.1,0.09,0.76,0.52,0.6,0.41,0.29,0.22,1,0.25,0.58,0.14,0.23,0.42,0.64,0.29,0.24,0.18,0.23,0.26,0.15,0.25,0.25,0.3,0.23,0.49,0.78,0.8,0.12,0.76
13,NA,NA,Brunswickcity,10,0.01,0.45,1,0.1,0.02,0.01,0.44,0.47,0.31,0.51,0.03,1,0.1,0.41,0.15,0.2,0.67,0.79,0.58,0.11,0.13,0.25,0.16,0.29,0.2,0.46,0.49,0.04,0.7,0.52,0.66,0.15,0.63
40,NA,NA,Sapulpacity,10,0.01,0.41,0.1,0.8,0.02,0.02,0.42,0.42,0.27,0.51,0,0,0.2,0.39,0.26,0.36,0.59,0.27,0.41,0.23,0.23,0.24,0.14,0.14,0,0.28,0.3,0.02,0.31,0.38,0.51,0.18,0.34
40,NA,NA,OklahomaCitycity,10,0.7,0.35,0.31,0.62,0.14,0.09,0.38,0.49,0.3,0.37,0.69,0.99,0.23,0.57,0.41,0.4,0.4,0.31,0.44,0.26,0.29,0.33,0.21,0.16,0.25,0.2,0.26,0.63,0.42,0.24,0.37,0.34,0.45
9,3,22630,EastHartfordtown,10,0.06,0.35,0.16,0.8,0.13,0.11,0.29,0.48,0.29,0.52,0.08,1,0.41,0.59,0.15,0.53,0.54,0.26,0.61,0.43,0.39,0.4,0.33,0.24,0.28,0.3,0.41,0.02,0.13,0.34,0.45,0.2,0.31
18,NA,NA,Andersoncity,10,0.08,0.33,0.28,0.77,0.02,0.01,0.47,0.51,0.38,0.53,0.09,1,0.19,0.4,0.22,0.39,0.6,0.42,0.73,0.22,0.24,0.24,0.26,0.11,0.2,0.23,0.22,0.09,0.47,0.34,0.5,0.18,0.53
28,NA,NA,Gulfportcity,10,0.05,0.4,0.56,0.54,0.05,0.03,0.42,0.5,0.33,0.47,0.06,1,0.16,0.41,0.15,0.31,0.53,0.44,0.59,0.17,0.21,0.27,0.17,0.32,0.15,0.17,0.25,0.07,0.54,0.3,0.43,0.28,0.5
13,NA,NA,Thomasvillecity,10,0.01,0.41,1,0.19,0.01,0.01,0.43,0.42,0.25,0.54,0,0,0.14,0.42,0.12,0.24,0.64,0.73,0.44,0.17,0.21,0.39,0.16,0.55,0.25,0.21,0.22,0.04,0.69,0.55,0.61,0.29,0.41
22,NA,NA,BossierCitycity,10,0.07,0.5,0.35,0.69,0.09,0.05,0.47,0.57,0.37,0.27,0.08,1,0.24,0.64,0.24,0.36,0.34,0.27,0.62,0.23,0.21,0.25,0.14,0.22,0.15,0.21,0.27,0.07,0.42,0.19,0.31,0.24,0.46
34,23,19000,EastBrunswicktownship,10,0.05,0.58,0.04,0.82,0.56,0.05,0.39,0.44,0.28,0.27,0.07,1,0.78,0.78,0.15,0.74,0.33,0.11,0.44,0.74,0.66,0.66,0.58,0.35,0.43,0.48,0.78,0.01,0.04,0.14,0.18,0.67,0.2
34,15,17710,Deptfordtownship,10,0.02,0.53,0.2,0.82,0.07,0.03,0.37,0.49,0.3,0.4,0.04,0.96,0.44,0.67,0.13,0.43,0.47,0.2,0.61,0.43,0.33,0.32,0.35,0.16,0.33,0.25,0.52,0.01,0.12,0.27,0.46,0.19,0.29
48,NA,NA,Pearlandcity,10,0.01,0.54,0.03,0.87,0.09,0.23,0.42,0.44,0.26,0.23,0.03,1,0.51,0.84,0.4,0.51,0.25,0.07,0.24,0.5,0.42,0.42,0.38,0.29,0.45,0.29,0.41,0.01,0.11,0.18,0.24,0.35,0.14
34,13,51000,Newarkcity,10,0.43,0.62,1,0,0.07,0.48,0.54,0.62,0.42,0.28,0.44,1,0.17,0.39,0.1,0.14,0.43,1,0.27,0.18,0.14,0.2,0.23,0.14,0.27,0.22,0.28,0.64,0.7,0.76,0.87,0.12,1
48,NA,NA,PortNechescity,10,0,0.43,0.01,0.97,0.06,0.06,0.39,0.42,0.26,0.36,0.02,1,0.4,0.56,0.3,0.57,0.46,0.15,0.42,0.4,0.34,0.33,0.4,0.15,0.41,1,0.44,0.01,0.19,0.16,0.25,0.28,0.35
51,730,61832,Petersburgcity,10,0.05,0.42,1,0,0.04,0.02,0.36,0.49,0.34,0.49,0.06,1,0.16,0.45,0.18,0.19,0.6,0.6,0.76,0.2,0.18,0.33,0.23,0.12,0.29,0.21,0.29,0.07,0.54,0.6,0.67,0.2,0.55
28,NA,NA,OceanSpringscity,10,0.01,0.44,0.12,0.87,0.15,0.03,0.45,0.43,0.25,0.33,0.02,1,0.32,0.57,0.26,0.44,0.42,0.21,0.76,0.34,0.3,0.3,0.29,0.06,0.1,0.13,0.44,0.01,0.26,0.17,0.27,0.41,0.43
12,NA,NA,Naplescity,10,0.02,0.09,0.11,0.91,0.01,0.04,0.06,0.06,0.04,1,0.03,1,0.52,0,0.35,0.85,1,0.11,0.95,0.66,1,1,0.32,0.35,0.52,0.37,0.4,0.01,0.15,0.11,0.17,0.62,0.13
51,840,86720,Winchestercity,10,0.02,0.32,0.2,0.83,0.06,0.02,0.38,0.52,0.37,0.5,0,0,0.24,0.54,0.3,0.42,0.49,0.26,0.42,0.27,0.31,0.32,0.22,0.26,0.3,0.19,0.25,0.02,0.29,0.51,0.54,0.29,0.27
38,35,32060,GrandForkscity,10,0.06,0.45,0.02,0.94,0.06,0.02,0.7,0.81,0.72,0.26,0.08,1,0.23,0.69,0.75,0.52,0.3,0.21,0.24,0.27,0.23,0.22,0.28,0.11,0.23,0.17,0.23,0.06,0.38,0.25,0.23,0.47,0.29
48,NA,NA,Rockwallcity,10,0,0.46,0.07,0.91,0.04,0.08,0.4,0.42,0.25,0.28,0.02,1,0.54,0.74,0.53,0.58,0.29,0.07,0.38,0.55,0.53,0.54,0.15,0.24,0.04,0.25,0.33,0.01,0.19,0.2,0.22,0.6,0.25
54,NA,NA,Parkersburgcity,10,0.04,0.28,0.03,0.97,0.02,0,0.35,0.39,0.26,0.65,0.05,1,0.15,0.23,0.14,0.39,0.73,0.45,0.67,0.19,0.21,0.2,0.23,0.09,0.35,0,0.62,0.06,0.5,0.47,0.54,0.19,0.52
47,NA,NA,Greenevilletown,10,0.01,0.32,0.12,0.9,0.01,0,0.37,0.39,0.26,0.64,0,0,0.14,0.39,1,0.42,0.71,0.54,0.47,0.19,0.21,0.21,0.19,0.03,0.3,0.01,0.27,0.02,0.43,0.76,0.67,0.26,0.6
54,NA,NA,Morgantowncity,10,0.03,0.46,0.07,0.88,0.25,0.02,1,1,1,0.35,0,0,0.11,0.55,0.24,0.52,0.4,0.1,0.48,0.3,0.18,0.18,0.17,0.18,0.21,0.09,0.23,0.06,0.82,0.21,0.24,0.72,0.52
29,NA,NA,CapeGirardeaucity,10,0.04,0.39,0.16,0.85,0.08,0.01,0.64,0.68,0.64,0.45,0,0,0.18,0.51,0.41,0.48,0.5,0.27,0.45,0.26,0.24,0.25,0.17,0.16,0.25,0.2,0.24,0.05,0.47,0.39,0.39,0.39,0.4
55,101,66000,Racinecity,10,0.12,0.44,0.36,0.64,0.03,0.15,0.39,0.48,0.28,0.41,0.13,1,0.25,0.48,0.12,0.5,0.54,0.57,0.6,0.27,0.23,0.27,0.17,0.13,0.24,0.2,0.23,0.12,0.42,0.35,0.48,0.22,0.49
21,NA,NA,Frankfortcity,10,0.03,0.28,0.23,0.81,0.03,0.01,0.4,0.48,0.34,0.46,0,0,0.23,0.53,0.57,0.46,0.51,0.25,0.61,0.26,0.27,0.29,0.19,0.16,0.37,0.15,0.34,0.03,0.34,0.36,0.39,0.36,0.3
4,NA,NA,Peoriacity,10,0.07,0.5,0.04,0.8,0.09,0.29,0.29,0.38,0.15,0.47,0.08,1,0.37,0.5,0.19,0.5,0.52,0.19,0.65,0.36,0.31,0.32,0.31,0.22,0.23,0.24,0.33,0.04,0.2,0.19,0.27,0.26,0.26
37,NA,NA,RoanokeRapidscity,10,0.01,0.35,0.34,0.72,0.04,0.01,0.41,0.44,0.27,0.5,0,0,0.18,0.42,0.41,0.35,0.56,0.51,0.53,0.2,0.22,0.26,0.14,0.25,0.5,0.16,0.46,0.03,0.49,0.47,0.6,0.17,0.44
46,29,69300,Watertowncity,10,0.01,0.36,0,0.98,0.02,0,0.42,0.45,0.29,0.53,0,0,0.15,0.47,1,0.51,0.55,0.22,0.3,0.2,0.19,0.18,0,0.06,0.14,0,0.16,0.02,0.35,0.48,0.4,0.21,0.33
34,19,61920,Raritantownship,10,0.01,0.53,0.02,0.95,0.15,0.03,0.27,0.37,0.18,0.23,0,0,0.82,0.82,0.45,0.75,0.21,0.05,0.29,0.77,0.67,0.65,0.94,1,0.43,0.5,0.49,0,0.05,0.13,0.15,0.69,0.09
12,NA,NA,Orlandocity,10,0.25,0.36,0.52,0.52,0.09,0.16,0.49,0.69,0.51,0.35,0.26,1,0.24,0.62,0.16,0.34,0.38,0.3,0.32,0.25,0.3,0.38,0.19,0.18,0.27,0.25,0.34,0.22,0.41,0.26,0.37,0.36,0.25
48,NA,NA,Vidorcity,10,0,0.51,0,0.99,0.01,0.04,0.5,0.48,0.32,0.36,0,0,0.21,0.52,0.24,0.3,0.51,0.35,0.39,0.24,0.23,0.22,0,0.56,0.12,0.29,0.39,0.01,0.39,0.38,0.58,0.07,0.4
42,37,5888,Berwickborough,10,0,0.3,0.01,0.99,0.01,0.01,0.36,0.38,0.26,0.78,0,0,0.15,0.27,0.12,0.44,0.85,0.31,0.73,0.17,0.17,0.16,0.08,0,0,0,0.19,0.01,0.27,0.44,0.58,0.08,0.61
55,87,2375,Appletoncity,10,0.07,0.42,0,0.95,0.16,0.01,0.4,0.49,0.3,0.39,0.09,1,0.34,0.58,0.15,0.7,0.47,0.25,0.45,0.36,0.33,0.33,0.21,0.18,0.16,0.14,0.23,0.03,0.18,0.25,0.25,0.38,0.2
42,3,83512,WestMifflinborough,10,0.02,0.33,0.15,0.89,0.01,0,0.3,0.34,0.22,0.71,0.04,1,0.25,0.29,0.08,0.57,0.79,0.34,1,0.27,0.26,0.26,0.2,0.09,0.07,0,0.66,0.02,0.25,0.21,0.38,0.16,0.47
48,NA,NA,Kingsvillecity,10,0.02,0.6,0.07,0.49,0.09,1,0.62,0.7,0.56,0.3,0,0,0.17,0.49,0.55,0.28,0.42,0.62,0.45,0.18,0.14,0.19,0.14,0.13,0.22,0.17,0.22,0.06,0.73,0.7,0.63,0.32,0.7
42,45,3336,Astontownship,10,0.01,0.58,0.01,0.99,0.02,0.01,0.42,0.43,0.26,0.41,0.02,1,0.53,0.67,0.65,0.71,0.49,0.22,0.62,0.48,0.38,0.36,0.54,0.61,0.38,0.02,0.35,0,0.07,0.23,0.32,0.32,0.16
45,NA,NA,Charlestoncity,10,0.11,0.42,0.81,0.35,0.05,0.01,0.57,0.65,0.55,0.41,0.13,1,0.22,0.54,0.22,0.37,0.46,0.4,0.48,0.27,0.31,0.46,0.2,0.2,0.21,0.17,0.38,0.15,0.57,0.32,0.4,0.47,0.3
51,775,70000,Salemcity,10,0.02,0.41,0.09,0.92,0.04,0.01,0.47,0.46,0.37,0.55,0.04,1,0.29,0.55,0.2,0.52,0.58,0.14,0.53,0.32,0.32,0.31,0.28,0.06,0.17,0.26,0.32,0.01,0.12,0.36,0.41,0.28,0.08
25,27,14395,Clintontown,10,0.01,0.35,0.04,0.91,0.06,0.14,0.31,0.51,0.29,0.49,0,0,0.37,0.55,0.2,0.43,0.52,0.36,0.38,0.39,0.35,0.34,0.47,0.57,0.36,0.33,0.37,0.01,0.19,0.3,0.36,0.26,0.31
6,NA,NA,LaHabracity,10,0.07,0.53,0.02,0.64,0.25,0.63,0.41,0.58,0.38,0.33,0.08,1,0.47,0.68,0.24,0.45,0.37,0.3,0.47,0.45,0.38,0.42,0.43,0.24,0.35,0.28,0.36,0.04,0.2,0.34,0.4,0.28,0.33
6,NA,NA,Vacavillecity,10,0.1,0.7,0.17,0.68,0.23,0.29,0.37,0.54,0.3,0.19,0.11,1,0.48,0.74,0.17,0.45,0.27,0.31,0.63,0.44,0.32,0.35,0.26,0.18,0.31,0.25,0.33,0.03,0.15,0.17,0.29,0.26,0.28
23,1,38740,Lewistoncity,10,0.05,0.36,0.01,0.98,0.04,0.01,0.48,0.55,0.43,0.52,0.06,1,0.21,0.48,0.13,0.38,0.58,0.49,0.33,0.25,0.24,0.23,0.12,0.09,0.2,0.45,0.36,0.05,0.36,0.72,0.64,0.14,0.48
25,9,34550,Lawrencecity,10,0.1,0.56,0.12,0.47,0.12,0.77,0.47,0.57,0.36,0.39,0.11,1,0.17,0.29,0.1,0.25,0.5,1,0.44,0.19,0.15,0.21,0.19,0.09,0.18,0.16,0.19,0.17,0.73,0.74,0.76,0.14,1
28,NA,NA,Greenwoodcity,10,0.01,0.46,1,0.08,0.03,0,0.48,0.48,0.28,0.53,0,0,0.07,0.29,0.43,0.2,0.65,1,0.26,0.11,0.19,0.45,0.14,0.1,0.2,0,0.23,0.06,1,0.74,0.73,0.29,0.77
34,39,40350,Lindencity,10,0.04,0.39,0.39,0.65,0.09,0.13,0.3,0.4,0.25,0.67,0.06,1,0.4,0.46,0.1,0.56,0.67,0.28,0.65,0.42,0.38,0.4,0.34,0.19,0.33,0.28,0.47,0.02,0.14,0.45,0.55,0.18,0.42
34,39,64650,RoselleParkborough,10,0,0.37,0.02,0.88,0.32,0.13,0.31,0.49,0.28,0.49,0.02,1,0.52,0.69,0.15,0.66,0.5,0.22,0.53,0.54,0.48,0.47,0.53,0.24,0.4,0.4,0.62,0,0.07,0.24,0.36,0.36,0.32
25,21,24820,Foxboroughtown,10,0.01,0.51,0.01,0.98,0.06,0.01,0.37,0.46,0.31,0.33,0.02,0.81,0.56,0.7,0.27,0.6,0.43,0.14,0.53,0.57,0.45,0.43,0.3,0.05,0.67,0.33,0.3,0.01,0.11,0.08,0.15,0.43,0.28
6,NA,NA,Beniciacity,10,0.02,0.44,0.1,0.76,0.49,0.14,0.35,0.35,0.2,0.24,0.04,1,0.63,0.69,0.27,0.58,0.27,0.24,0.54,0.63,0.53,0.54,0.48,0.25,0.37,0.61,0.53,0.01,0.13,0.09,0.14,0.53,0.22
6,NA,NA,CulverCitycity,10,0.05,0.31,0.2,0.53,0.74,0.37,0.25,0.41,0.24,0.43,0.06,1,0.52,0.62,0.28,0.61,0.35,0.19,0.38,0.54,0.56,0.59,0.55,0.25,0.45,0.37,0.42,0.02,0.16,0.21,0.26,0.57,0.22
34,5,22110,Eveshamtownship,10,0.04,0.52,0.06,0.91,0.19,0.02,0.36,0.48,0.26,0.17,0.05,0.91,0.66,0.87,0.11,0.66,0.23,0.03,0.28,0.63,0.51,0.49,0.58,0.45,0.33,0.39,0.56,0.01,0.04,0.1,0.15,0.6,0.09
45,NA,NA,Summervilletown,10,0.02,0.51,0.35,0.71,0.04,0.03,0.4,0.56,0.33,0.25,0.04,1,0.33,0.69,0.36,0.41,0.31,0.23,0.54,0.31,0.25,0.28,0.21,0.17,0.19,0.33,0.38,0.02,0.25,0.19,0.27,0.41,0.23
6,NA,NA,Victorvillecity,10,0.05,0.55,0.19,0.59,0.22,0.43,0.38,0.51,0.29,0.38,0.06,1,0.28,0.51,0.1,0.31,0.48,0.57,0.64,0.26,0.22,0.23,0.27,0.16,0.24,0.26,0.29,0.05,0.39,0.29,0.43,0.15,0.67
39,NA,NA,Piquacity,10,0.02,0.44,0.07,0.93,0.03,0.01,0.44,0.49,0.32,0.43,0,0,0.22,0.47,0.15,0.41,0.56,0.47,0.56,0.22,0.22,0.2,0.2,0.15,1,0.1,0.25,0.03,0.37,0.26,0.53,0.13,0.47
48,NA,NA,Levellandcity,10,0.01,0.62,0.12,0.62,0.01,0.61,0.66,0.58,0.44,0.38,0,0,0.2,0.49,1,0.36,0.5,0.38,0.14,0.2,0.2,0.25,0.14,0.18,0.6,0.18,0.24,0.02,0.51,0.59,0.62,0.2,0.43
5,NA,NA,Bentonvillecity,10,0,0.43,0,0.97,0.05,0.02,0.42,0.47,0.29,0.45,0,0,0.21,0.54,0.26,0.44,0.52,0.25,0.37,0.24,0.24,0.23,0.31,0.14,0.19,0.25,0.38,0.01,0.23,0.32,0.4,0.18,0.18
4,NA,NA,Tempecity,10,0.21,0.39,0.06,0.8,0.25,0.2,0.63,0.81,0.67,0.18,0.22,1,0.33,0.78,0.3,0.49,0.19,0.15,0.29,0.39,0.36,0.37,0.28,0.14,0.23,0.28,0.38,0.17,0.35,0.11,0.15,0.6,0.3
25,21,55745,Quincycity,10,0.12,0.3,0.02,0.88,0.4,0.02,0.28,0.54,0.34,0.55,0.13,1,0.4,0.53,0.12,0.5,0.55,0.33,0.6,0.45,0.42,0.42,0.33,0.21,0.26,0.31,0.39,0.05,0.17,0.19,0.28,0.37,0.44
39,153,3828,Barbertoncity,10,0.03,0.35,0.1,0.91,0.02,0,0.38,0.44,0.28,0.56,0.04,1,0.17,0.3,0.16,0.4,0.67,0.6,0.8,0.19,0.18,0.18,0.13,0.1,0.43,0.02,0.35,0.04,0.44,0.29,0.54,0.11,0.57
9,9,49950,Naugatucktown,10,0.03,0.46,0.04,0.95,0.05,0.06,0.36,0.49,0.28,0.39,0.05,1,0.47,0.66,0.08,0.55,0.44,0.15,0.57,0.48,0.4,0.38,0.42,0.15,0.24,0.49,0.44,0.01,0.1,0.32,0.37,0.26,0.3
39,23,74119,Springfieldtownship,10,0.01,0.53,0.05,0.96,0.02,0,0.41,0.34,0.23,0.54,0.02,0.74,0.35,0.45,0.59,0.53,0.59,0.24,0.8,0.33,0.31,0.28,0.34,0.09,1,0.13,0.2,0.01,0.22,0.28,0.44,0.2,0.32
34,29,59880,PointPleasantborough,10,0.01,0.41,0.01,0.99,0.02,0.02,0.33,0.39,0.25,0.55,0.03,1,0.48,0.52,0.24,0.63,0.63,0.14,0.62,0.48,0.47,0.45,0.14,0.47,0.24,0.48,0.55,0,0.07,0.21,0.31,0.31,0.25
25,17,13135,Chelmsfordtown,10,0.04,0.53,0.01,0.95,0.19,0.02,0.38,0.45,0.29,0.29,0.05,1,0.7,0.8,0.32,0.7,0.34,0.16,0.48,0.67,0.57,0.56,0.55,0.09,0.48,0.3,0.42,0.01,0.05,0.08,0.14,0.61,0.31
18,NA,NA,Warsawcity,10,0,0.42,0.02,0.95,0.05,0.05,0.39,0.48,0.28,0.45,0,0,0.3,0.61,0.44,0.48,0.54,0.2,0.38,0.32,0.32,0.32,0.26,0.19,0.16,0.28,0.39,0.01,0.22,0.28,0.4,0.28,0.17
49,NA,NA,SouthJordancity,10,0,1,0,0.98,0.05,0.04,0.73,0.51,0.28,0.08,0.02,1,0.53,0.87,0.96,0.48,0.19,0.13,0.31,0.46,0.19,0.18,0,0.24,0.25,0.09,0.22,0,0.07,0.05,0.13,0.36,0.15
1,NA,NA,Prattvillecity,10,0.02,0.55,0.27,0.78,0.04,0.01,0.5,0.48,0.3,0.28,0.03,1,0.34,0.65,0.26,0.41,0.41,0.26,0.67,0.34,0.25,0.27,0.18,0.49,0.18,0.32,0.33,0.02,0.29,0.29,0.43,0.29,0.31
40,NA,NA,SandSpringscity,10,0.01,0.47,0.03,0.88,0.01,0.03,0.46,0.45,0.24,0.34,0.02,1,0.28,0.58,0.5,0.38,0.42,0.26,0.44,0.3,0.25,0.25,0.17,0.14,0.1,0.18,0.18,0.01,0.21,0.25,0.43,0.22,0.32
6,NA,NA,Dixoncity,10,0,0.65,0.03,0.72,0.16,0.53,0.45,0.49,0.26,0.23,0,0,0.41,0.71,0.92,0.35,0.27,0.18,0.41,0.37,0.3,0.32,0.18,0.62,0.44,0.25,0.32,0.01,0.16,0.38,0.39,0.28,0.54
53,NA,NA,Kentcity,10,0.04,0.28,0.07,0.84,0.27,0.07,0.37,0.67,0.42,0.18,0.06,1,0.34,0.78,0.04,0.44,0.2,0.26,0.35,0.35,0.37,0.37,0.32,0.2,0.34,0.47,0.52,0.03,0.22,0.12,0.21,0.33,0.23
48,NA,NA,Bedfordcity,10,0.05,0.35,0.05,0.9,0.15,0.08,0.4,0.53,0.31,0.11,0.07,1,0.51,0.91,0.29,0.52,0.11,0.05,0.21,0.58,0.51,0.49,0.43,0.35,0.49,0.46,0.48,0.01,0.08,0.05,0.09,0.55,0.17
12,NA,NA,Tamaraccity,10,0.06,0.08,0.05,0.94,0.05,0.1,0.03,0.14,0.08,1,0.07,1,0.25,0,0.11,0.66,1,0.14,0.77,0.26,0.44,0.43,0.37,0.1,0.26,0.31,0.45,0.02,0.14,0.24,0.41,0.21,0.35
34,3,55770,PalisadesParkborough,10,0.01,0.37,0.03,0.62,1,0.21,0.25,0.46,0.26,0.46,0.02,1,0.4,0.61,0.22,0.5,0.44,0.12,0.34,0.45,0.44,0.45,0.33,0,0.38,0.38,0.46,0.01,0.19,0.36,0.37,0.42,0.32
21,NA,NA,Louisvillecity,10,0.42,0.3,0.58,0.53,0.04,0.01,0.38,0.47,0.3,0.54,0.43,1,0.14,0.35,0.25,0.35,0.61,0.56,0.52,0.18,0.22,0.27,0.18,0.13,0.17,0.2,0.31,0.54,0.6,0.44,0.57,0.26,0.54
23,19,2795,Bangorcity,10,0.04,0.35,0.02,0.96,0.06,0.01,0.44,0.58,0.44,0.42,0.05,1,0.22,0.52,0.28,0.47,0.46,0.45,0.44,0.27,0.28,0.27,0.26,0.23,0.3,0.23,0.28,0.04,0.39,0.2,0.27,0.39,0.35
34,25,36480,Keansburgborough,10,0,0.58,0.02,0.96,0.04,0.09,0.42,0.53,0.3,0.34,0.02,1,0.33,0.58,0.17,0.22,0.48,0.34,0.38,0.34,0.24,0.23,0.19,0.27,0.2,0.56,0.39,0.01,0.24,0.36,0.64,0.06,0.76
